Comment link,Commenter's Name,Commenter's Channel,Likes,Responses,Posted time,Edited time,comment,video title,labels,keyword 1,keyword 2,keyword 3
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugwnl9a7xibn1CCByMd4AaABAg,elmarijuano209,http://www.youtube.com/channel/UCXYBNLQ4zc2NX0g0snD088Q,0,0,2021-05-31T10:05:35Z,2021-05-31T10:05:35Z,Yay axe and snax!!!! o-0,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgwQS9FAecO94K96sLZ4AaABAg,Matt Rogers,http://www.youtube.com/channel/UCMQzaTHEpsLUnwOv5f0hM8A,0,0,2021-05-31T10:05:35Z,2021-05-31T10:05:35Z,"Best part about Monday, back to GMM 😊",Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugw0GuAdL-D8358HQet4AaABAg,B0neDu2t,http://www.youtube.com/channel/UCioX4dVKR1bc3PKIJDH9pJA,0,0,2021-05-31T10:05:17Z,2021-05-31T10:05:17Z,Danm they just posted this a second ago i bet yall just stood all night just to do this,Extreme vs Original Snack,,yall,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgxuWQMCeO1FUZhlWOh4AaABAg,Mike Pereira,http://www.youtube.com/channel/UCA98IPtuCaUUHocVzKGlFvA,0,0,2021-05-31T10:05:07Z,2021-05-31T10:05:07Z,"Goooood Morning, happy Memorial Day",Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugwq-pm3HhfTGNuUB-N4AaABAg,Jorge Soto,http://www.youtube.com/channel/UCKsiBZ7G-XCH64jfASoyEAQ,0,0,2021-05-31T10:04:37Z,2021-05-31T10:04:37Z,Hellloooio,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgzS0Lvkyn9nkadL56J4AaABAg,Timmy Eckert,http://www.youtube.com/channel/UCIerBEDZ6JOm3LCxmkciFzg,0,0,2021-06-09T00:11:00Z,2021-06-09T00:11:00Z,Rhett got PTSD from Link handling sharp things lol,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgyBDiHAjs7rdAWpQRR4AaABAg,Josh Ua,http://www.youtube.com/channel/UCbrh8_ICBgVJiM4rI5cf6Og,0,0,2021-06-08T23:56:15Z,2021-06-08T23:56:15Z,Berm joke for the win!!! Sooo underrated,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgwvDhUDKdRPLDIDLUR4AaABAg,Anth528,http://www.youtube.com/channel/UC9W0IBFgEKtIJK90sGXtrGQ,0,0,2021-06-08T23:37:19Z,2021-06-08T23:37:19Z,I'm committing a crime. I'm not watching this in the morning but at 8:30 at night,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugyf3KoFUUM7jJsUi-B4AaABAg,FishInferno,http://www.youtube.com/channel/UCK7ZEu2aY4QHVSNXXnT0naQ,0,0,2021-06-08T19:21:01Z,2021-06-08T19:21:01Z,"GMM Logic : Link can't be trusted with knives, so of course, give him an axe",Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgyuEZw8mFLw7INDi8N4AaABAg,Mikhail Kalashnikov,http://www.youtube.com/channel/UC1eRKCG9C-t3F2FkRjo4BpQ,0,0,2021-06-08T19:00:45Z,2021-06-08T19:00:45Z,"Stop staying ""happy memorial day"" there's nothing ""happy"" about that somber day.",Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgzAit44jduTplaq6PR4AaABAg,Ailsa Ni,http://www.youtube.com/channel/UCC_uKyPn6DkjV3RDjbSHjoA,0,0,2021-06-08T18:27:37Z,2021-06-08T18:27:37Z,Link may have lost but he truly won redeeming himself with sharp objects.,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgyAHZi2hdDPb16gYC94AaABAg,CMiller1334,http://www.youtube.com/channel/UCJ5JJLf2CTawwGuU8LkrOZw,0,0,2021-06-08T16:57:44Z,2021-06-08T16:57:44Z,They immediately recognize that it's pet food… then eat it anyway. Wild.,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgwQDmoAVNxhGU6Tood4AaABAg,Prathvi Singh,http://www.youtube.com/channel/UCsKhI3Ibz8xSu-MbOUzJiUg,0,0,2021-06-08T16:53:17Z,2021-06-08T16:53:17Z,Rhett is flinching hard😂😂,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugyg9ctSfrtk0Mqh7rx4AaABAg,J,http://www.youtube.com/channel/UCyNOeq-9Ff81LunUHhcz9kw,0,0,2021-06-08T16:14:00Z,2021-06-08T16:14:00Z,"Hahahah I think Link just has under developed taste buds, some of the nasty stuff they eat must be extra bad for him",Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgzLxh1qGdnq5EU72Vp4AaABAg,Beth Daigle,http://www.youtube.com/channel/UCAy8RqIGP8IQsdRyFr0AYDA,0,1,2021-06-08T15:14:58Z,2021-06-08T15:14:58Z,"clqire,        ytude",Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgyPZ-pmPaG7DVlWrB14AaABAg,Mr. Krinkle,http://www.youtube.com/channel/UCAQaJVoXXo1wgBduq_LEshw,0,0,2021-06-08T14:44:50Z,2021-06-08T14:44:50Z,deez nuts,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgwFJKPL0InPymNmWdh4AaABAg,zack glisan,http://www.youtube.com/channel/UCNNdwHwjaV4apS2oY7Xw9PQ,0,0,2021-06-08T13:13:55Z,2021-06-08T13:13:55Z,i swear they planned to give Link caffeine in the first round knowing what would follow after.,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgzVv8IryxelNhJ_B914AaABAg,CherryRypie,http://www.youtube.com/channel/UCpHl72Ab8hvJ6xXtiPymqIQ,0,0,2021-06-08T11:46:39Z,2021-06-08T11:46:39Z,Rett: I would never touch another mans ax<br>Rett 1 minute later: grabs both ax's,Extreme vs Original Snack,dialog format,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugyu6tiyVY-YFzDcR2h4AaABAg,lipdoku putoqhol,http://www.youtube.com/channel/UC2P58yUBmsbK_DLotDd7Ivg,0,0,2021-06-08T10:59:53Z,2021-06-08T10:59:53Z,"The wooden ice noticeably greet because grain seemingly mug circa a cumbersome rifle.  far-flung, glib celsius",Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgzKtKhlzphg-7DQgOx4AaABAg,qonqubo kohomgoh,http://www.youtube.com/channel/UCPNdQd-3c3k7c23_Xd892Lw,0,0,2021-06-08T07:41:22Z,2021-06-08T07:41:22Z,"The wide clave immunocytochemically soak because evening culturally juggle across a sore caption. subsequent, jumbled oxygen",Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgzpP1F3Bn7ZliRq7ml4AaABAg,mrowomi,http://www.youtube.com/channel/UCDvblyvSAQmn40uKgeWx76w,0,0,2021-06-08T07:02:21Z,2021-06-08T07:02:21Z,and jelly belly <b>EXTREME WORKOUT BEANS</b> ,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgxeVULuwzII-O81lLt4AaABAg,Alexandra Venera,http://www.youtube.com/channel/UCjprDZsKRO0djSt3L7Q75Aw,0,0,2021-06-08T05:23:22Z,2021-06-08T05:23:22Z,This game was great! I wanna see moreee,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgzN-amYdmS-XvtfH6x4AaABAg,blone14707,http://www.youtube.com/channel/UCUDoajJPCQ1rQhAd2Q_o77Q,0,0,2021-05-31T21:01:39Z,2021-05-31T21:01:39Z,How are they so much better at throwing axes than darts XD,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugx1673LSCOkNcywGG94AaABAg,blank_santi,http://www.youtube.com/channel/UC_34sW-QOtH65t3TCLtP8TQ,0,0,2021-05-31T21:01:12Z,2021-05-31T21:01:12Z,Video idea: Does it have caffeine? <br>They have to guess what which drink or snack has caffeine.,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugxc8K07pIuRj5AZaOh4AaABAg,blackyNzilla,http://www.youtube.com/channel/UCqpHxSEohkm9TF6EjKGCqAw,0,0,2021-05-31T21:00:51Z,2021-05-31T21:00:51Z,I love this an awesome episode/format!,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugy1TMcpAm02TzAb3TR4AaABAg,Salty Apple,http://www.youtube.com/channel/UCfPfJ84zh4EptBNmJJYoVhg,0,0,2021-05-31T20:58:24Z,2021-05-31T20:58:24Z,"Wow.. that was a really heart warming and sincere ""recognition"" of the people that gave their lived for you. Seems its not such a valued topic over there at Woke Mythical Morning ;D",Extreme vs Original Snack,,,mythical,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgyunIBPKEObT10xB6Z4AaABAg,Dave Reed,http://www.youtube.com/channel/UCN3k2_mLbRvmqyLQy0x90Cw,0,0,2021-05-31T20:57:03Z,2021-05-31T20:57:03Z,These two men are the reason that some things say not for human consumption,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugx4E6flsZyQwqjf2FN4AaABAg,mickhick95,http://www.youtube.com/channel/UCWHhm_tLawkU_uCTldKFYNQ,0,0,2021-05-31T20:52:21Z,2021-05-31T20:52:21Z,great show!,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgxqU3zQl5_ZT2RHx0B4AaABAg,NaiadRiver,http://www.youtube.com/channel/UC2MgOD2N9nN_T0vVgGVeyXg,0,0,2021-05-31T20:52:01Z,2021-05-31T20:52:01Z,"The moment Link flip the axe upside down and pointed the blade at himself, I had lost faith in him",Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgxTk1UvmtXXlHH4mLZ4AaABAg,Isaac Martinez,http://www.youtube.com/channel/UCv54ARoKc-2hhRNCP9xb6pw,0,0,2021-05-31T20:51:52Z,2021-05-31T20:51:52Z,Chase: The Lumber Snack 😏,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugzt5nkcj_yxYGgtlOt4AaABAg,thesandtiger,http://www.youtube.com/channel/UC7T7Nr2kvBc0KDtpWgWGugA,0,0,2021-05-31T20:45:27Z,2021-05-31T20:45:27Z,Rhett  s  most stressful  show,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgyCqGlOLDHYb64s69J4AaABAg,CoyRat,http://www.youtube.com/channel/UCUSHjACjeDL2LSyiLbxKK3w,0,0,2021-05-31T20:41:34Z,2021-05-31T20:41:34Z,It was all fun and games til the last snack lol,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgyDpZi8579gJnXN_WZ4AaABAg,Love Note,http://www.youtube.com/channel/UC0_VDF_kOsFLrBvrQfq4B3Q,0,0,2021-05-31T20:39:13Z,2021-05-31T20:39:13Z,just for anyone intrigued buy extreme rabbit food: as a rabbit mom it is my duty to inform you that you should never feed that to your rabbits lol,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgyHs_PoNav4whmljVN4AaABAg,\/anny,http://www.youtube.com/channel/UCWtzyEL4e0s8iEVE0NJDfaA,0,0,2021-05-31T20:34:25Z,2021-05-31T20:34:25Z,So...they finally did it... they finally gave link an axe...,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgzBQLmJ66nmM7ilATF4AaABAg,Woogiepooh,http://www.youtube.com/channel/UCtoQa3Maa4Si3fB1UZoqCgA,0,0,2021-05-31T20:34:23Z,2021-05-31T20:34:23Z,Darts are dangerous but not so much but when they are throwing axes especially link you better wear some body armor.,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgwZf-MeCUfwz3gq2iJ4AaABAg,Garrett,http://www.youtube.com/channel/UCm2EQ-u-W1xgJfHvRF7voHw,0,0,2021-05-31T20:29:43Z,2021-05-31T20:29:43Z,"why did you give link an axe, why?",Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugyml7xtfDRmKlZIXjR4AaABAg,James Paton,http://www.youtube.com/channel/UC3jY6OFcBKBq9ZTJs7J75Wg,0,0,2021-05-31T20:28:19Z,2021-05-31T20:28:19Z,I feel a sudden urge to watch Cinema Sins.,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugxbcu-UiTsZOiyQ6U94AaABAg,Grim Squeaker,http://www.youtube.com/channel/UC2UWPLqNJcZVA1D54flXANQ,0,0,2021-05-31T20:28:02Z,2021-05-31T20:28:02Z,I haven't even watched the video and I already have to ask; who was the moron that gave Link an axe and let him throw it?,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgzdCOg8YpT2i34g6At4AaABAg,no,http://www.youtube.com/channel/UC_JwJEe48ypJonq5coalOxA,0,0,2021-05-31T20:27:39Z,2021-05-31T20:27:39Z,"Anyone else yell something along on the lines of, ""please put that down PLEASE"" or ""Link NO!"" during the intro when Link was holding the axe, esp towards Rhett?",Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgwtI_2Hh3xvylBNkhN4AaABAg,Alex Moyer,http://www.youtube.com/channel/UCNOSRzSsfF-9AxDo7P1ljaQ,0,0,2021-05-31T20:27:12Z,2021-05-31T20:27:12Z,Link overstepped the line like everytime,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgwP_WiAivPgKMI17B54AaABAg,LordLoquat,http://www.youtube.com/channel/UCvQ3N064_ALp_hckQsSjpyQ,0,0,2021-06-01T10:45:42Z,2021-06-01T10:45:42Z,This was a great episode. That's it. That's the comment.,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgyE4hHKPxgHII7SFh54AaABAg,Lareine,http://www.youtube.com/channel/UCTX8i49ZGKtRFrm6DmFAm8g,0,0,2021-06-01T10:29:22Z,2021-06-01T10:29:22Z,This was easily one of the best games along with golf! Please bring it back!,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgwnU9eudtSsxhFI7yZ4AaABAg,Zkrizt,http://www.youtube.com/channel/UCLPb6Mbuqyu0_R8HQ1fVDmg,0,0,2021-06-01T10:27:54Z,2021-06-01T10:27:54Z,Should do this with spicy stuff make them guess which has a higher scoville rating,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgzVWCSoPwVmeN_FB6V4AaABAg,Victoria Pittman,http://www.youtube.com/channel/UCG-05C34_zu6ykAwVP_CmlQ,0,0,2021-06-01T10:26:43Z,2021-06-01T10:26:43Z,Y'all are oddly good at this😂 and now I'm wondering why this is the first time we are seeing this game lol.,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugy16Gcs8L_H3gblHgt4AaABAg,Starlord73,http://www.youtube.com/channel/UC8MUkgNeeziWi7oTEo4wgxA,0,0,2021-06-01T10:22:53Z,2021-06-01T10:22:53Z,This is cheese and took a bite. <br>This is cheese and took a bite. <br>This is cheese and took a bite. <br>I love Stevie.,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgyvzGFO_7uSyL_DjyV4AaABAg,Christian Krantz,http://www.youtube.com/channel/UChbGKvzcGlXHOYu4x1bImWw,0,0,2021-06-01T10:19:19Z,2021-06-01T10:19:19Z,what happened at 3:56 ?,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgxwsTOuEYf5Dru8gLJ4AaABAg,Jonathan Luis,http://www.youtube.com/channel/UCVGTiR7WLRfhPzHmNaZcKkw,0,0,2021-06-01T09:51:24Z,2021-06-01T09:51:24Z,Enjoyed this episode,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgxaUjhNBhPW5QByIQN4AaABAg,Travis Cox,http://www.youtube.com/channel/UCplx6BDaD5fB2osuKaqUaTg,0,0,2021-06-01T09:49:38Z,2021-06-01T09:49:38Z,Great new game definitely bring it back,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgzwQOtgCvSI2HajfUF4AaABAg,gum guy1,http://www.youtube.com/channel/UCoE-GhhJ7K643pXFJnKj_aw,0,0,2021-06-01T09:17:37Z,2021-06-01T09:17:37Z,rhett: yo whats up im trying to be up to the times with the childs,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgwjJe2nb77iVquykdB4AaABAg,gum guy1,http://www.youtube.com/channel/UCoE-GhhJ7K643pXFJnKj_aw,0,0,2021-06-01T09:09:43Z,2021-06-01T09:09:43Z,link: is he playing me or is he double playing me,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugwvq6KW6Lejqm2PGBZ4AaABAg,ONYX 47,http://www.youtube.com/channel/UCZn7b-pbtek42Uq6jNVIe_A,0,0,2021-06-01T09:08:18Z,2021-06-01T09:08:18Z,BERMM!!!!!!,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgwxkO33w9dRdesPMI14AaABAg,Charles Lee,http://www.youtube.com/channel/UC8kdS8cCVu74Nc5417XHCDQ,0,0,2021-06-01T09:00:26Z,2021-06-01T09:00:26Z,I can tell that they had a lot of practice before the show.,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgxsNft6DgE4hUH77el4AaABAg,May,http://www.youtube.com/channel/UCqwFCkLPxu0l6SNjDOBXPTA,0,0,2021-06-01T08:54:43Z,2021-06-01T08:54:43Z,"Don't give that to your rabbit as ""food"" though. Treats maybe but not regular food.",Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugyi-5S-iQ-UryMFERR4AaABAg,Steve Kelly,http://www.youtube.com/channel/UCMa-9aqEtYpPC_kh50SlVMQ,0,0,2021-06-01T08:53:17Z,2021-06-01T08:53:17Z,"Love this game mode, look forward to seeing more of it!",Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgzfiYYjVlz0z7RLhgd4AaABAg,Chelsea Fitzwater,http://www.youtube.com/channel/UCRAuPcV1B6aLeELeSIfdzeg,0,0,2021-06-01T04:43:56Z,2021-06-01T04:43:56Z,Isn't there a learning course link can go through on how to properly hold and use ANY sharp object? Like don't point toward yourself or others or don't gesture with big axe?,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgwEu7EIpj-UYwsiNBV4AaABAg,TisMeAgain,http://www.youtube.com/channel/UC5HurOWz7Ij1ww0Jg_rei8A,0,0,2021-06-01T04:39:41Z,2021-06-01T04:39:41Z,I don't know about you but I don't really want to feed my rabbit something claiming to be extreme. I would rather just feed him normal food pellets.,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgxiJnO9dmYj9rO6FQp4AaABAg,Sami GC,http://www.youtube.com/channel/UCx0IKofMw7DplP0b9IVhLJQ,0,0,2021-06-01T04:37:03Z,2021-06-01T04:37:03Z,Love this game!!!,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgzuLNYgAu8pqXPzTvR4AaABAg,TisMeAgain,http://www.youtube.com/channel/UC5HurOWz7Ij1ww0Jg_rei8A,0,0,2021-06-01T04:36:12Z,2021-06-01T04:36:12Z,I am very impressed by Link's ability to not harm anyone in this video,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgzoTKVTWIR2BHqnPA94AaABAg,ブラックジャックしゅうた🌠,http://www.youtube.com/channel/UCaTSItAlGfEaNiOg16-GXNA,0,0,2021-06-01T04:36:00Z,2021-06-01T04:36:00Z,Dee's Nuts Dill Pickled Peanuts.<br>Enough said.,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgxlonHEAfAwrFCFg254AaABAg,Day Old Tuna Salad,http://www.youtube.com/channel/UCg6hmpRUC1Ifblm0AW5enNg,0,0,2021-06-01T04:35:55Z,2021-06-01T04:35:55Z,This gave me anxiety before link even picked up the axe.,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugzt0b9MtGccvIfKUx94AaABAg,Michael Kelsey,http://www.youtube.com/channel/UCyBRfTOYeJWhmJGXfX1xeQw,0,0,2021-06-01T04:29:00Z,2021-06-01T04:29:00Z,I LOVE THIS CHAOTIC ENERGY<br>I NEED MORE UNEDITED CHAOTIC ENERGY,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugy_kXL3SmNYJdZjzBp4AaABAg,Andy,http://www.youtube.com/channel/UCbWna5imiHrXe53eL2QgXGw,0,0,2021-06-01T04:28:07Z,2021-06-01T04:28:07Z,The berm joke was good Rhett,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgyGzOHUS9EX94totrx4AaABAg,Warm Lemon,http://www.youtube.com/channel/UCCHivD0_1YcdGUsSzB855vg,0,0,2021-06-01T04:26:03Z,2021-06-01T04:26:03Z,LOVED this episode,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgyfiMm5tMk9G1xcAlV4AaABAg,williamshaw3rd,http://www.youtube.com/channel/UCZLTd60YpqlWuhJiPYfYNUQ,0,0,2021-06-01T04:23:56Z,2021-06-01T04:23:56Z,"I think the ""where in the world did this international food come from?"" needs a specific refresh..",Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgypKR0yAqRAbO-3XwV4AaABAg,Jake Lieb,http://www.youtube.com/channel/UCJGRE3rTjlIEX5etBFCEpWg,0,0,2021-06-01T04:22:40Z,2021-06-01T04:22:40Z,No more of this game the cuts were way to obvious then it probably took link an hour total to get all his shots,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgyE5jRzW7bzL4FFQeR4AaABAg,Brian DeMille,http://www.youtube.com/channel/UCwin6ckLJgIGQmrKb-BXbiw,0,0,2021-06-01T04:21:59Z,2021-06-01T04:21:59Z,The most expensive target they've ever used,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgxtCftXyaJ47litIRV4AaABAg,ash green,http://www.youtube.com/channel/UCaPDkmqcSflE9y9vYPekq2g,0,0,2021-06-01T04:14:16Z,2021-06-01T04:14:16Z,Why would you give Link and Axe and ask him to throw it,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgyKGuId8kPG4GkeLn54AaABAg,Samantha Savage,http://www.youtube.com/channel/UCgpJLTDCZWOLQexiKos_bXg,0,0,2021-06-01T04:11:12Z,2021-06-01T04:11:12Z,Did we all just fall for a deez nuts joke.......???!?!?!,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgzViZXVc1p2R54m7Mt4AaABAg,Nathan Banks,http://www.youtube.com/channel/UC64pVgMTCv2Bsyj4MdX_QDQ,0,0,2021-06-01T04:09:40Z,2021-06-01T04:09:40Z,Surprised Rhett didn't mention that Jason Mamoa throws Ax's lol,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgzWsQy2L5PA_kizo8V4AaABAg,Cory B.,http://www.youtube.com/channel/UCAyPHGAdA6HBSQgNUUNQ7hA,0,0,2021-06-01T03:59:55Z,2021-06-01T03:59:55Z,I like this style of video but to many jump cuts,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgwLo1zumccZMQV_tPZ4AaABAg,whip8,http://www.youtube.com/channel/UCqvpX0AKo-5kdUy_8HWPnJw,0,0,2021-06-01T03:56:04Z,2021-06-01T03:56:04Z,"Stevie's ""extreme!""",Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugzr0UCDbxaLoBvkF0x4AaABAg,Hmchocolates,http://www.youtube.com/channel/UCkie3SXlvfeG8WFBdbD5xfQ,0,0,2021-06-01T03:55:09Z,2021-06-01T03:55:09Z,I'm surprised that this video was even made. How did everybody trust Link with an axe! 😂,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgynH_3VD20wxHDuQ7N4AaABAg,River Mallery,http://www.youtube.com/channel/UCqBymKWNMzdPEVPXR70iR4g,0,0,2021-05-31T14:56:32Z,2021-05-31T14:56:32Z,Love the new game guys! 👍👍👍👍,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgyRyAGK_Uixz9Q7Y9d4AaABAg,Mr. Smiley,http://www.youtube.com/channel/UClrswOQFbnMcJ_Zzeh2NtAg,0,0,2021-05-31T14:56:17Z,2021-05-31T14:56:17Z,I think that Link has become a Caricature of himself.,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugy8OOHoyKUQjbwQZLt4AaABAg,PaPa POVEY,http://www.youtube.com/channel/UC7KBlfXUrn2ob3pLwD_l1bA,0,0,2021-05-31T14:54:01Z,2021-05-31T14:54:01Z,"An yes gummy worms have always been sour my whole 31 years of life... There's both kinds, they used to be 2 for a $1 or 59 cent's each. Now there twice as much...",Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgzaCbn-1d7E9yZZMvR4AaABAg,J V,http://www.youtube.com/channel/UCK9cdqF6dNIoETzmNBnG2LQ,0,0,2021-05-31T14:53:42Z,2021-05-31T14:53:42Z,obligatory i love rhetts hair please never change it comment,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgxmXDvuZuHl5fhbBrp4AaABAg,Tara A,http://www.youtube.com/channel/UCqYuOHaANbkTzqwZAfFb26A,0,0,2021-05-31T14:53:24Z,2021-05-31T14:53:24Z,international taste test with axe throhwing intead of darts,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugx4gK2myOaTqB-_pJl4AaABAg,Bk R10,http://www.youtube.com/channel/UCpbej350ei_-ytdS5bmvdHw,0,0,2021-05-31T14:53:16Z,2021-05-31T14:53:16Z,Link has no self control and is extremely impulsive and could hurt someone and I'm surprised he hasn't and he always backed on his impulses and acts like he has no idea what he just did shaking my head,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgzpLuNqJD9Jz_T0Fsx4AaABAg,Rosie M,http://www.youtube.com/channel/UC2o9kHy9bosMAmH9epdN24Q,0,0,2021-05-31T14:52:36Z,2021-05-31T14:52:36Z,This was fun they should do this more,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgwXAxiIRiC4nUQ8mFJ4AaABAg,aSinisterKiid,http://www.youtube.com/channel/UCMfkvcyCNKsX7P_hAH61anQ,0,0,2021-05-31T14:52:29Z,2021-05-31T14:52:29Z,12:49 Ohhh............<br>hahahahahahaha I'm crying laughing at his reaction,Extreme vs Original Snack,,,,
